user_id,topic_id,topic,subject,quiz_accuracy,avg_time_per_question,total_attempts,question_difficulty,videos_watched,articles_read,chatbot_questions,study_duration,daily_streak,ewma_accuracy,prerequisite_mastery,previous_attempt_accuracy,label
U1401,16,Threads,Operating Systems,44.6,46.4,1,Easy,1,1,1,40.9,6,56.9,65.5,50.5,Moderate
U1350,9,Recursion,Data Structures & Algorithms,30.4,54.5,5,Easy,6,0,0,42.8,5,29.2,52.6,14.8,Weak
U1265,18,Deadlocks,Operating Systems,74.4,56.9,2,Medium,5,2,1,53.9,9,77.4,73.4,79.4,Strong
U1038,4,Queues,Data Structures & Algorithms,37.9,46.9,3,Easy,0,0,2,52.8,4,33.8,52.6,19.4,Weak
U1403,18,Deadlocks,Operating Systems,69.8,44.0,1,Easy,3,2,0,27.9,4,80.8,79.5,83.2,Strong
U1448,21,TCP/IP,Computer Networks,26.0,62.0,3,Medium,1,2,5,48.3,11,34.1,40.4,21.5,Weak
U1244,4,Queues,Data Structures & Algorithms,40.9,49.4,1,Hard,3,2,1,43.3,7,31.8,65.3,18.4,Moderate
U1211,4,Queues,Data Structures & Algorithms,19.6,51.0,2,Medium,3,0,2,21.8,7,41.4,53.8,51.8,Weak
U1270,23,Routing,Computer Networks,57.4,57.1,8,Medium,4,4,0,53.4,15,78.1,71.8,84.4,Moderate
U1379,14,DBMS Indexes,Database Management Systems,41.3,58.6,3,Hard,1,0,1,25.3,8,59.5,64.2,65.8,Moderate
U1382,16,Threads,Operating Systems,83.0,31.0,1,Medium,1,0,0,2.0,2,83.7,81.9,70.0,Strong
U1441,23,Routing,Computer Networks,66.9,62.6,2,Medium,2,1,1,36.3,3,66.8,47.5,66.8,Moderate
U1058,19,Memory Management,Operating Systems,17.0,78.0,5,Easy,2,0,2,52.6,1,22.2,33.0,17.0,Weak
U1460,15,Processes,Operating Systems,7.4,66.4,5,Hard,2,1,5,68.8,8,22.8,53.4,9.4,Weak
U1245,6,Graphs,Data Structures & Algorithms,83.9,16.9,1,Easy,4,1,0,64.5,8,81.6,91.2,87.6,Strong
U1395,17,Scheduling,Operating Systems,59.1,38.7,2,Easy,1,1,0,55.8,8,62.9,61.5,59.1,Moderate
U1114,8,Searching,Data Structures & Algorithms,31.1,59.8,5,Medium,2,2,2,43.5,7,34.7,52.9,42.6,Weak
U1069,13,Transactions,Database Management Systems,70.2,63.1,1,Medium,1,1,0,33.8,6,69.6,51.8,67.1,Moderate
U1451,16,Threads,Operating Systems,16.0,69.6,4,Hard,2,0,5,45.4,6,20.4,52.7,20.4,Weak
U1367,21,TCP/IP,Computer Networks,66.4,60.6,3,Easy,1,1,0,2.0,1,54.6,55.5,37.1,Moderate
U1075,23,Routing,Computer Networks,64.4,52.1,1,Easy,2,3,2,52.2,7,65.0,59.3,71.1,Moderate
U1077,4,Queues,Data Structures & Algorithms,2.0,55.8,6,Easy,1,0,5,44.3,8,7.1,33.3,6.0,Weak
U1215,20,OSI Model,Computer Networks,28.7,68.5,2,Medium,0,1,3,32.3,4,31.1,54.0,28.7,Weak
U1292,6,Graphs,Data Structures & Algorithms,50.7,26.7,1,Easy,1,0,2,24.2,7,49.2,68.0,39.3,Moderate
U1029,2,Linked Lists,Data Structures & Algorithms,14.7,79.8,3,Medium,1,3,4,52.0,8,14.3,43.4,5.6,Weak
U1160,14,DBMS Indexes,Database Management Systems,44.6,46.8,3,Medium,0,0,3,36.3,3,51.7,65.4,44.6,Moderate
U1028,4,Queues,Data Structures & Algorithms,60.2,50.9,1,Medium,1,2,0,32.9,10,45.4,75.2,23.0,Moderate
U1317,12,Normalization,Database Management Systems,2.0,91.5,3,Hard,1,2,4,40.9,6,7.6,25.4,2.0,Weak
U1233,27,Polymorphism,Object Oriented Programming,48.7,72.6,4,Hard,2,1,3,42.3,5,55.4,44.6,55.4,Weak
U1525,5,Trees,Data Structures & Algorithms,31.4,66.8,2,Easy,4,1,3,33.9,3,31.5,46.8,23.3,Weak
U1439,4,Queues,Data Structures & Algorithms,28.8,63.2,3,Easy,3,1,2,79.7,3,22.3,58.9,15.1,Weak
U1132,5,Trees,Data Structures & Algorithms,14.5,57.0,2,Easy,1,3,1,25.5,3,22.3,41.3,20.3,Weak
U1173,18,Deadlocks,Operating Systems,19.8,73.0,4,Medium,3,2,3,38.8,6,19.2,45.8,6.2,Weak
U1074,21,TCP/IP,Computer Networks,27.9,71.5,3,Hard,6,2,1,65.9,9,47.1,56.0,27.9,Weak
U1541,18,Deadlocks,Operating Systems,39.9,50.5,3,Easy,4,1,2,70.5,11,36.0,57.4,15.3,Weak
U1441,25,Objects,Object Oriented Programming,69.9,43.5,1,Hard,0,0,1,32.3,7,58.0,67.8,35.4,Strong
U1199,16,Threads,Operating Systems,68.7,46.4,2,Medium,0,2,0,21.7,4,69.6,80.1,49.7,Strong
U1537,18,Deadlocks,Operating Systems,2.0,73.2,4,Medium,1,0,2,35.6,6,7.6,27.5,14.2,Weak
U1555,7,Sorting,Data Structures & Algorithms,39.2,50.1,1,Medium,5,3,1,70.0,9,46.7,43.9,54.3,Weak
U1575,24,Classes,Object Oriented Programming,90.4,36.1,4,Easy,1,0,0,9.7,6,74.7,93.1,63.6,Strong
U1486,7,Sorting,Data Structures & Algorithms,2.0,86.8,2,Hard,2,1,5,30.3,8,4.0,24.4,2.0,Weak
U1000,19,Memory Management,Operating Systems,28.1,59.5,2,Medium,2,4,4,37.9,9,34.0,47.6,28.1,Weak
U1295,16,Threads,Operating Systems,13.5,54.9,4,Hard,5,1,5,58.6,4,33.6,53.7,31.0,Weak
U1586,23,Routing,Computer Networks,55.3,55.0,2,Easy,0,3,0,24.2,14,64.5,62.3,58.8,Moderate
U1354,16,Threads,Operating Systems,23.2,50.6,6,Medium,0,0,1,13.0,8,13.9,34.8,2.0,Weak
U1191,19,Memory Management,Operating Systems,85.5,25.5,1,Medium,0,0,0,24.9,2,89.4,86.0,82.0,Strong
U1590,16,Threads,Operating Systems,5.2,65.7,2,Medium,2,3,4,47.7,6,13.6,35.7,37.2,Weak
U1033,14,DBMS Indexes,Database Management Systems,71.4,46.9,3,Easy,2,0,1,22.9,3,66.4,74.0,53.8,Strong
U1217,17,Scheduling,Operating Systems,52.6,50.5,2,Hard,1,1,0,54.1,3,60.6,75.3,55.8,Moderate
U1549,8,Searching,Data Structures & Algorithms,79.1,31.9,1,Medium,2,3,0,46.8,2,76.9,88.1,72.5,Strong
U1173,16,Threads,Operating Systems,32.7,46.1,3,Easy,2,3,0,51.0,3,28.2,47.5,25.3,Weak
U1537,4,Queues,Data Structures & Algorithms,18.3,70.3,6,Medium,1,0,4,17.1,3,10.8,29.8,2.0,Weak
U1357,24,Classes,Object Oriented Programming,28.3,43.3,4,Easy,2,3,2,32.3,3,27.3,50.8,13.4,Weak
U1543,14,DBMS Indexes,Database Management Systems,26.5,66.0,2,Hard,1,1,1,31.7,6,37.3,50.2,26.5,Weak
U1588,20,OSI Model,Computer Networks,19.1,56.1,2,Easy,2,1,4,65.5,6,11.9,47.7,11.2,Weak
U1258,7,Sorting,Data Structures & Algorithms,61.9,58.6,1,Easy,4,1,2,13.3,9,57.2,62.2,40.1,Moderate
U1453,16,Threads,Operating Systems,78.9,23.8,3,Easy,1,1,1,46.0,4,78.9,86.0,80.8,Strong
U1478,11,SQL,Database Management Systems,77.9,44.7,6,Easy,4,1,0,33.9,3,76.4,72.9,89.5,Strong
U1582,21,TCP/IP,Computer Networks,44.7,64.4,2,Medium,1,2,1,55.6,4,46.3,48.4,32.7,Weak
U1199,9,Recursion,Data Structures & Algorithms,60.6,47.6,3,Hard,1,1,0,22.7,0,65.4,69.7,67.3,Moderate
U1180,24,Classes,Object Oriented Programming,48.8,37.1,5,Medium,3,2,0,28.6,8,51.7,64.5,58.1,Moderate
U1037,12,Normalization,Database Management Systems,29.8,51.3,4,Medium,2,2,4,29.8,8,53.7,58.1,29.8,Weak
U1132,26,Inheritance,Object Oriented Programming,2.0,67.9,2,Easy,0,0,1,24.7,2,19.1,34.0,35.7,Weak
U1337,9,Recursion,Data Structures & Algorithms,59.7,66.2,4,Hard,0,3,1,42.5,5,62.9,73.3,72.4,Moderate
U1415,24,Classes,Object Oriented Programming,11.0,60.4,3,Hard,3,0,1,36.8,3,29.4,57.2,34.7,Weak
U1378,11,SQL,Database Management Systems,52.8,27.7,1,Easy,2,0,1,36.3,8,69.1,66.0,82.0,Moderate
U1227,27,Polymorphism,Object Oriented Programming,39.0,71.6,5,Hard,2,0,4,51.7,4,48.3,41.6,43.0,Weak
U1386,6,Graphs,Data Structures & Algorithms,2.0,63.7,1,Easy,2,2,3,18.2,11,3.1,20.2,3.2,Weak
U1578,20,OSI Model,Computer Networks,21.8,55.5,4,Easy,1,0,3,39.4,5,32.3,50.6,33.0,Weak
U1547,24,Classes,Object Oriented Programming,22.6,65.6,3,Medium,1,0,0,3.3,0,28.6,52.1,22.6,Weak
U1219,24,Classes,Object Oriented Programming,60.8,44.5,3,Medium,1,1,0,10.8,4,59.3,73.2,42.4,Moderate
U1020,27,Polymorphism,Object Oriented Programming,31.5,55.8,3,Easy,3,1,1,12.2,6,34.5,32.0,36.3,Weak
U1137,23,Routing,Computer Networks,67.6,43.0,3,Easy,2,5,0,44.1,4,70.7,58.0,56.7,Moderate
U1284,9,Recursion,Data Structures & Algorithms,37.8,52.5,3,Medium,3,3,2,54.7,10,59.1,76.7,71.8,Moderate
U1478,19,Memory Management,Operating Systems,87.6,18.9,1,Easy,2,1,0,50.6,5,79.8,86.9,92.1,Strong
U1574,14,DBMS Indexes,Database Management Systems,80.5,42.8,2,Medium,3,0,1,15.0,1,86.2,94.8,72.9,Strong
U1443,4,Queues,Data Structures & Algorithms,73.5,33.8,1,Easy,3,2,0,61.3,11,72.8,78.4,71.9,Strong
U1244,15,Processes,Operating Systems,43.1,74.2,4,Easy,0,1,3,20.1,5,39.9,52.6,54.1,Weak
U1540,3,Stacks,Data Structures & Algorithms,80.9,49.0,3,Medium,4,1,0,16.8,2,78.1,85.6,75.4,Strong
U1203,12,Normalization,Database Management Systems,84.7,27.2,2,Medium,0,0,0,30.7,10,85.0,76.1,84.7,Strong
U1529,7,Sorting,Data Structures & Algorithms,60.9,46.3,1,Medium,2,2,0,5.5,6,72.7,73.0,72.4,Strong
U1508,25,Objects,Object Oriented Programming,47.2,45.5,2,Easy,4,2,1,52.2,6,58.1,70.5,64.6,Moderate
U1096,13,Transactions,Database Management Systems,2.0,82.2,6,Hard,4,0,4,24.0,2,12.5,29.6,33.1,Weak
U1369,11,SQL,Database Management Systems,10.9,70.6,2,Medium,3,2,6,31.9,3,16.2,42.5,19.1,Weak
U1089,10,ER Model,Database Management Systems,59.1,64.9,1,Hard,1,1,3,40.4,9,60.6,66.2,57.8,Moderate
U1442,3,Stacks,Data Structures & Algorithms,12.0,72.3,2,Hard,1,0,0,34.1,1,36.1,66.7,51.3,Weak
U1129,13,Transactions,Database Management Systems,45.6,61.9,4,Easy,2,2,2,43.4,5,46.9,36.3,49.1,Weak
U1395,13,Transactions,Database Management Systems,54.1,47.9,1,Easy,2,2,1,38.0,3,60.3,56.1,59.1,Moderate
U1294,15,Processes,Operating Systems,13.1,59.4,2,Medium,2,1,0,24.5,1,18.5,39.6,13.1,Weak
U1369,24,Classes,Object Oriented Programming,30.6,59.6,7,Easy,2,1,2,36.9,8,22.1,47.7,21.3,Weak
U1033,19,Memory Management,Operating Systems,53.8,56.5,3,Hard,2,1,2,34.1,5,64.2,73.8,62.4,Moderate
U1275,22,DNS,Computer Networks,16.7,76.4,4,Easy,3,0,2,17.2,3,23.0,38.3,18.3,Weak
U1128,21,TCP/IP,Computer Networks,28.2,68.9,2,Easy,1,0,1,35.2,7,23.3,26.9,19.7,Weak
U1534,26,Inheritance,Object Oriented Programming,76.5,48.4,1,Easy,0,2,1,19.5,3,75.7,53.8,72.8,Strong
U1267,16,Threads,Operating Systems,94.1,35.8,1,Medium,2,1,0,33.6,6,91.6,84.2,94.1,Strong
U1262,21,TCP/IP,Computer Networks,13.1,59.6,5,Easy,1,2,2,24.9,4,17.7,19.8,13.1,Weak
U1391,24,Classes,Object Oriented Programming,2.0,65.8,5,Medium,4,0,3,33.7,5,14.0,38.4,14.9,Weak
U1297,6,Graphs,Data Structures & Algorithms,21.9,52.7,5,Easy,1,2,2,33.7,7,29.7,62.4,27.9,Weak
U1370,12,Normalization,Database Management Systems,31.2,47.3,1,Easy,3,0,0,35.1,5,26.2,26.6,27.9,Weak
U1373,18,Deadlocks,Operating Systems,18.9,75.0,3,Hard,2,0,2,56.6,8,37.4,55.5,18.9,Weak
U1298,9,Recursion,Data Structures & Algorithms,43.2,47.9,1,Easy,6,2,0,49.3,8,42.5,60.9,33.1,Moderate
U1090,18,Deadlocks,Operating Systems,2.0,77.0,5,Hard,1,1,0,37.8,3,5.6,23.4,2.0,Weak
U1075,24,Classes,Object Oriented Programming,84.7,26.5,1,Easy,6,2,0,30.6,7,78.5,75.9,71.0,Strong
U1225,26,Inheritance,Object Oriented Programming,2.0,86.1,1,Hard,1,0,2,16.6,4,20.1,29.0,28.0,Weak
U1317,8,Searching,Data Structures & Algorithms,2.0,71.4,6,Medium,2,1,4,56.3,8,3.0,23.6,2.0,Weak
U1371,24,Classes,Object Oriented Programming,2.6,64.9,4,Easy,2,2,4,46.2,11,5.7,30.3,2.0,Weak
U1035,6,Graphs,Data Structures & Algorithms,71.6,45.0,3,Medium,6,1,0,35.9,13,80.9,98.4,75.7,Strong
U1243,21,TCP/IP,Computer Networks,54.2,48.4,3,Medium,3,0,1,42.5,2,57.3,62.3,53.3,Moderate
U1296,23,Routing,Computer Networks,64.1,54.8,1,Easy,1,2,2,23.6,6,65.4,55.4,64.6,Moderate
U1129,16,Threads,Operating Systems,53.0,54.0,2,Easy,3,0,0,54.4,6,46.9,62.1,53.0,Moderate
U1084,15,Processes,Operating Systems,21.8,50.9,3,Medium,0,0,0,41.6,1,20.8,55.8,21.1,Weak
U1143,18,Deadlocks,Operating Systems,32.6,64.8,8,Easy,6,3,1,45.1,9,44.8,46.6,32.6,Weak
U1244,25,Objects,Object Oriented Programming,13.4,56.2,3,Medium,1,2,2,37.1,3,22.9,50.3,8.8,Weak
U1160,4,Queues,Data Structures & Algorithms,52.6,40.7,2,Easy,1,1,1,32.1,7,49.6,56.6,31.3,Moderate
U1029,12,Normalization,Database Management Systems,2.0,85.3,8,Hard,1,2,2,39.5,6,10.6,30.2,14.7,Weak
U1482,22,DNS,Computer Networks,60.9,47.0,1,Medium,2,2,0,33.9,1,62.3,53.8,54.8,Moderate
U1066,1,Arrays,Data Structures & Algorithms,6.7,77.8,2,Medium,6,5,3,21.9,8,15.8,45.4,2.0,Weak
U1487,4,Queues,Data Structures & Algorithms,2.0,63.9,5,Hard,4,2,2,38.4,9,13.0,44.4,2.0,Weak
U1551,11,SQL,Database Management Systems,53.3,68.0,1,Medium,2,2,0,53.8,5,60.2,53.9,61.6,Moderate
U1035,16,Threads,Operating Systems,75.7,35.4,2,Easy,5,3,2,55.0,10,84.9,78.0,75.7,Strong
U1443,25,Objects,Object Oriented Programming,79.0,50.7,1,Easy,8,3,2,22.7,5,72.7,73.1,71.9,Strong
U1053,10,ER Model,Database Management Systems,24.0,59.1,1,Hard,2,1,3,62.7,6,35.1,64.3,36.7,Weak
U1116,15,Processes,Operating Systems,87.3,53.1,2,Hard,1,1,0,30.0,2,87.3,82.5,96.6,Strong
U1475,5,Trees,Data Structures & Algorithms,71.7,37.3,1,Easy,3,0,1,21.2,2,67.4,67.3,68.0,Strong
U1438,16,Threads,Operating Systems,49.4,48.5,1,Easy,1,0,1,78.3,3,65.2,78.4,49.4,Moderate
U1440,2,Linked Lists,Data Structures & Algorithms,32.0,58.0,3,Medium,2,0,2,20.7,3,42.7,56.9,32.0,Weak
U1273,21,TCP/IP,Computer Networks,46.6,55.7,2,Hard,4,2,4,63.4,12,56.6,68.0,62.8,Moderate
U1233,22,DNS,Computer Networks,46.8,57.2,1,Easy,1,1,3,45.6,4,56.3,48.1,51.2,Moderate
U1594,14,DBMS Indexes,Database Management Systems,68.1,33.0,1,Easy,1,0,0,43.2,7,62.7,75.8,35.9,Strong
U1212,27,Polymorphism,Object Oriented Programming,20.6,80.3,7,Easy,1,2,2,39.5,12,35.2,27.8,59.5,Weak
U1435,12,Normalization,Database Management Systems,33.6,61.0,5,Easy,1,2,2,24.6,4,39.4,52.2,54.0,Weak
U1445,19,Memory Management,Operating Systems,50.8,56.0,5,Hard,2,0,1,29.7,1,68.9,75.3,50.8,Moderate
U1413,3,Stacks,Data Structures & Algorithms,54.3,45.6,3,Medium,1,1,1,39.3,5,59.6,73.4,47.0,Moderate
U1151,16,Threads,Operating Systems,7.8,55.2,3,Easy,0,3,1,34.1,7,12.6,42.7,31.7,Weak
U1497,7,Sorting,Data Structures & Algorithms,3.3,77.3,3,Medium,2,0,2,55.8,13,11.7,26.7,11.1,Weak
U1408,20,OSI Model,Computer Networks,53.5,47.7,3,Medium,2,3,2,37.0,6,58.4,66.1,53.5,Moderate
U1446,20,OSI Model,Computer Networks,70.0,34.1,2,Easy,4,1,2,15.7,7,58.8,71.6,58.3,Strong
U1070,20,OSI Model,Computer Networks,59.0,44.7,1,Easy,1,2,1,15.3,5,49.5,63.3,42.7,Moderate
U1000,12,Normalization,Database Management Systems,26.2,57.0,3,Easy,4,5,3,57.3,4,24.8,40.1,23.2,Weak
U1580,23,Routing,Computer Networks,31.3,58.3,2,Medium,0,4,1,34.3,6,41.6,36.2,31.6,Weak
U1309,4,Queues,Data Structures & Algorithms,7.5,79.3,2,Easy,1,1,3,45.0,6,3.7,29.1,2.0,Weak
U1537,25,Objects,Object Oriented Programming,14.2,61.4,3,Easy,0,1,2,23.6,5,10.0,31.5,2.0,Weak
U1317,11,SQL,Database Management Systems,2.0,89.7,3,Medium,4,2,5,61.7,9,5.9,18.5,2.0,Weak
U1481,3,Stacks,Data Structures & Algorithms,58.7,56.8,1,Medium,0,2,1,50.7,9,65.3,76.4,58.7,Moderate
U1188,24,Classes,Object Oriented Programming,25.0,45.9,2,Medium,2,1,1,52.0,8,37.9,52.9,25.0,Weak
U1052,21,TCP/IP,Computer Networks,59.4,50.1,1,Easy,0,1,0,52.9,7,66.3,63.1,71.6,Moderate
U1426,20,OSI Model,Computer Networks,38.9,67.8,3,Medium,1,0,1,43.5,6,38.9,59.3,39.2,Weak
U1094,5,Trees,Data Structures & Algorithms,84.5,42.4,4,Easy,0,0,1,16.5,5,87.4,76.5,99.0,Strong
U1535,2,Linked Lists,Data Structures & Algorithms,81.3,49.7,1,Medium,1,0,0,25.8,2,71.8,86.7,69.3,Strong
U1201,27,Polymorphism,Object Oriented Programming,16.7,87.8,2,Hard,3,1,0,46.4,6,24.6,31.4,7.6,Weak
U1141,21,TCP/IP,Computer Networks,2.0,74.7,2,Hard,4,2,2,22.8,4,31.5,36.5,2.0,Weak
U1411,20,OSI Model,Computer Networks,68.9,28.8,3,Medium,4,0,2,37.5,8,76.4,84.5,78.3,Strong
U1267,9,Recursion,Data Structures & Algorithms,74.1,41.1,3,Medium,0,1,0,37.1,8,80.3,86.1,78.5,Strong
U1009,12,Normalization,Database Management Systems,62.1,51.7,2,Easy,0,1,3,31.5,4,57.9,61.9,50.3,Moderate
U1247,19,Memory Management,Operating Systems,64.7,53.7,4,Medium,0,1,1,50.6,11,66.7,74.6,54.8,Moderate
U1528,7,Sorting,Data Structures & Algorithms,15.2,66.1,1,Medium,5,1,2,54.1,8,30.1,41.5,27.9,Weak
U1504,1,Arrays,Data Structures & Algorithms,30.6,76.5,2,Medium,1,0,1,14.1,4,37.3,57.1,34.6,Weak
U1410,13,Transactions,Database Management Systems,11.6,77.0,3,Hard,1,1,0,47.6,5,41.7,42.0,11.6,Weak
U1094,4,Queues,Data Structures & Algorithms,82.1,30.6,1,Easy,2,0,1,14.4,0,85.8,91.0,84.5,Strong
U1451,15,Processes,Operating Systems,33.1,64.5,2,Medium,2,1,2,46.9,11,27.9,63.5,32.1,Weak
U1106,14,DBMS Indexes,Database Management Systems,87.6,36.1,1,Easy,0,1,0,32.9,4,71.7,74.9,61.2,Strong
U1412,18,Deadlocks,Operating Systems,64.2,61.3,1,Medium,2,3,1,55.7,8,57.0,57.8,54.4,Moderate
U1561,6,Graphs,Data Structures & Algorithms,19.0,57.2,4,Medium,4,3,1,43.6,6,19.3,51.1,19.0,Weak
U1230,14,DBMS Indexes,Database Management Systems,75.6,45.7,1,Medium,1,0,0,47.0,4,72.8,75.3,70.5,Strong
U1210,12,Normalization,Database Management Systems,22.0,67.1,7,Easy,4,2,2,36.8,8,29.9,34.8,30.7,Weak
U1324,24,Classes,Object Oriented Programming,84.8,38.8,2,Medium,1,3,0,22.6,0,73.0,87.2,56.7,Strong
U1365,12,Normalization,Database Management Systems,7.3,67.7,4,Medium,0,0,2,56.3,15,10.5,23.9,12.1,Weak
U1326,13,Transactions,Database Management Systems,41.6,78.5,6,Hard,4,0,2,50.6,4,57.9,59.4,71.7,Weak
U1122,8,Searching,Data Structures & Algorithms,21.0,55.3,1,Easy,0,1,1,13.3,5,18.4,33.0,24.2,Weak
U1151,20,OSI Model,Computer Networks,18.8,68.9,4,Hard,1,1,1,49.2,8,13.0,26.3,2.0,Weak
U1053,4,Queues,Data Structures & Algorithms,42.6,44.7,1,Easy,2,3,2,46.9,7,50.3,65.6,42.6,Moderate
U1358,21,TCP/IP,Computer Networks,76.8,53.8,1,Easy,0,1,0,37.0,3,64.2,47.8,44.4,Moderate
U1562,19,Memory Management,Operating Systems,43.1,54.9,2,Easy,5,1,3,44.4,4,41.4,50.0,27.2,Weak
U1318,16,Threads,Operating Systems,9.8,70.5,5,Hard,1,4,1,58.7,9,26.2,49.1,31.9,Weak
U1372,21,TCP/IP,Computer Networks,2.0,81.6,4,Medium,1,2,3,37.4,4,20.4,37.3,30.9,Weak
U1004,8,Searching,Data Structures & Algorithms,26.9,66.4,2,Easy,0,5,0,48.5,8,16.5,32.0,8.2,Weak
U1500,21,TCP/IP,Computer Networks,2.0,59.9,4,Medium,3,1,5,19.4,6,17.9,28.2,18.0,Weak
U1257,21,TCP/IP,Computer Networks,42.9,46.9,3,Medium,3,2,3,57.3,2,49.8,51.6,44.3,Moderate
U1595,25,Objects,Object Oriented Programming,44.6,48.2,1,Medium,4,4,4,40.3,5,52.4,65.4,50.9,Moderate
U1084,22,DNS,Computer Networks,28.6,69.5,3,Easy,2,0,0,52.2,3,20.0,27.2,16.4,Weak
U1078,16,Threads,Operating Systems,41.8,56.1,3,Easy,0,0,1,43.6,4,39.9,47.1,32.3,Weak
U1047,18,Deadlocks,Operating Systems,50.1,47.9,3,Easy,1,0,0,5.5,4,45.6,43.5,50.1,Moderate
U1299,4,Queues,Data Structures & Algorithms,2.0,58.7,8,Medium,4,0,4,48.5,10,5.2,28.6,2.0,Weak
U1325,16,Threads,Operating Systems,74.1,55.5,2,Hard,0,1,0,16.7,3,78.6,87.2,85.7,Strong
U1589,13,Transactions,Database Management Systems,2.6,83.5,5,Medium,2,3,7,22.8,13,7.6,17.4,9.0,Weak
U1467,7,Sorting,Data Structures & Algorithms,44.7,68.4,2,Medium,3,0,2,39.1,1,45.5,56.2,42.6,Weak
U1505,9,Recursion,Data Structures & Algorithms,25.1,79.3,1,Easy,2,0,2,47.8,4,14.6,25.9,15.2,Weak
U1597,27,Polymorphism,Object Oriented Programming,51.9,61.7,2,Medium,1,1,0,50.6,5,50.8,36.9,51.9,Weak
U1174,25,Objects,Object Oriented Programming,31.0,62.5,5,Medium,2,2,1,28.7,8,37.9,64.8,36.9,Weak
U1370,16,Threads,Operating Systems,34.3,58.2,3,Easy,4,0,1,39.0,4,20.0,36.9,2.0,Weak
U1199,15,Processes,Operating Systems,85.0,20.6,1,Easy,1,1,0,29.3,6,71.8,78.7,68.8,Strong
U1158,19,Memory Management,Operating Systems,13.7,65.7,5,Easy,6,0,2,42.3,4,20.4,41.6,10.2,Weak
U1547,3,Stacks,Data Structures & Algorithms,41.9,68.7,1,Easy,0,0,0,20.1,2,32.6,49.6,22.6,Weak
U1178,15,Processes,Operating Systems,76.6,41.3,1,Hard,0,3,2,39.3,7,70.5,89.1,67.5,Strong
U1115,14,DBMS Indexes,Database Management Systems,93.5,36.8,1,Medium,4,0,0,20.9,9,94.0,89.3,90.3,Strong
U1385,27,Polymorphism,Object Oriented Programming,42.2,52.0,2,Medium,0,2,0,19.8,2,54.8,48.0,43.1,Moderate
U1207,22,DNS,Computer Networks,67.1,52.7,3,Easy,2,0,0,27.8,7,58.2,53.4,43.9,Moderate
U1134,26,Inheritance,Object Oriented Programming,65.1,60.4,1,Hard,5,0,1,45.9,4,81.9,81.8,65.1,Strong
U1073,14,DBMS Indexes,Database Management Systems,68.0,45.4,2,Medium,1,0,0,32.6,3,70.1,72.3,74.5,Strong
U1023,9,Recursion,Data Structures & Algorithms,14.4,64.0,1,Easy,4,1,3,53.9,5,19.1,56.1,22.8,Weak
U1057,10,ER Model,Database Management Systems,2.4,55.6,3,Medium,3,2,3,34.6,8,14.0,38.5,18.4,Weak
U1227,12,Normalization,Database Management Systems,41.0,40.0,3,Easy,1,2,1,39.3,3,46.1,49.1,39.0,Moderate
U1507,26,Inheritance,Object Oriented Programming,73.9,53.6,1,Easy,1,0,0,20.1,1,61.4,54.9,29.7,Moderate
U1309,16,Threads,Operating Systems,2.0,70.5,6,Medium,1,1,4,37.6,3,1.6,18.3,2.0,Weak
U1079,17,Scheduling,Operating Systems,21.6,61.1,8,Easy,4,2,3,45.3,6,26.6,49.8,23.7,Weak
U1526,19,Memory Management,Operating Systems,45.4,52.6,4,Medium,0,1,2,23.0,6,40.2,48.2,22.5,Weak
U1039,7,Sorting,Data Structures & Algorithms,43.9,69.4,3,Hard,4,0,2,38.7,8,56.3,76.1,49.7,Moderate
U1521,15,Processes,Operating Systems,38.8,51.2,1,Easy,1,2,1,20.5,3,35.5,57.8,19.5,Weak
U1566,13,Transactions,Database Management Systems,32.5,66.1,2,Hard,1,0,2,25.6,10,38.2,48.0,44.5,Weak
U1436,11,SQL,Database Management Systems,2.0,79.3,5,Medium,4,1,8,41.8,10,5.3,23.5,2.0,Weak
U1267,18,Deadlocks,Operating Systems,90.7,38.9,1,Easy,3,0,2,39.7,6,81.1,79.1,60.0,Strong
U1455,1,Arrays,Data Structures & Algorithms,40.9,40.6,5,Easy,1,0,0,18.6,5,32.7,46.7,13.1,Weak
U1319,5,Trees,Data Structures & Algorithms,52.6,61.3,1,Easy,1,1,1,30.6,5,56.6,60.6,52.6,Moderate
U1265,11,SQL,Database Management Systems,79.4,57.1,2,Hard,3,1,1,53.0,6,78.0,70.2,74.4,Strong
U1425,22,DNS,Computer Networks,52.9,69.1,3,Easy,2,3,4,58.9,5,56.6,45.0,80.6,Weak
U1222,26,Inheritance,Object Oriented Programming,2.0,83.3,5,Medium,1,1,1,58.5,2,9.1,16.4,2.6,Weak
U1240,17,Scheduling,Operating Systems,75.2,46.7,1,Hard,1,0,0,33.7,2,84.3,88.3,75.2,Strong
U1558,13,Transactions,Database Management Systems,74.6,58.9,1,Hard,0,1,0,45.7,7,76.7,61.5,72.2,Strong
U1053,16,Threads,Operating Systems,37.1,70.3,4,Hard,4,3,1,29.1,4,46.3,61.0,42.6,Weak
U1478,17,Scheduling,Operating Systems,92.1,32.5,1,Easy,2,0,0,51.9,7,76.4,88.1,59.8,Strong
U1051,22,DNS,Computer Networks,28.9,82.5,3,Hard,3,2,2,42.1,7,54.8,54.7,51.8,Weak
U1309,5,Trees,Data Structures & Algorithms,2.0,74.1,5,Hard,4,1,2,50.1,5,1.5,18.8,2.0,Weak
